-0.72,17.3256,[ 17.1651, 17.1534, 17.1651, 17.4223, 17.1651, 17.1534, 17.5617, 17.4223, 17.1651, 17.1534, 17.5617, 17.1534, 17.1651, 17.1534, 17.5617, 17.1534, 17.5617, 17.5617, 17.1534, 17.5617, 17.4223, 17.1534, 17.5617, 17.4223, 17.1651, 17.5617, 17.4223, 17.1651, 17.4223, 17.4223, 17.1651, 17.4223 ]
-0.7,14.9285,[ 14.7849, 14.8081, 14.7849, 15.1033, 14.7849, 14.8081, 15.0177, 15.1033, 14.7849, 14.8081, 15.0177, 14.8081, 14.7849, 14.8081, 15.0177, 14.8081, 15.0177, 15.0177, 14.8081, 15.0177, 15.1033, 14.8081, 15.0177, 15.1033, 14.7849, 15.0177, 15.1033, 14.7849, 15.1033, 15.1033, 14.7849, 15.1033 ]
-0.68,15.3882,[ 15.5509, 15.0344, 15.5509, 15.3075, 15.5509, 15.0344, 15.6602, 15.3075, 15.5509, 15.0344, 15.6602, 15.0344, 15.5509, 15.0344, 15.6602, 15.0344, 15.6602, 15.6602, 15.0344, 15.6602, 15.3075, 15.0344, 15.6602, 15.3075, 15.5509, 15.6602, 15.3075, 15.5509, 15.3075, 15.3075, 15.5509, 15.3075 ]
-0.66,20.6222,[ 21.1072, 20.0085, 21.1072, 20.2264, 21.1072, 20.0085, 21.1466, 20.2264, 21.1072, 20.0085, 21.1466, 20.0085, 21.1072, 20.0085, 21.1466, 20.0085, 21.1466, 21.1466, 20.0085, 21.1466, 20.2264, 20.0085, 21.1466, 20.2264, 21.1072, 21.1466, 20.2264, 21.1072, 20.2264, 20.2264, 21.1072, 20.2264 ]
-0.64,27.7167,[ 27.9105, 27.4469, 27.9105, 27.5844, 27.9105, 27.4469, 27.9252, 27.5844, 27.9105, 27.4469, 27.9252, 27.4469, 27.9105, 27.4469, 27.9252, 27.4469, 27.9252, 27.9252, 27.4469, 27.9252, 27.5844, 27.4469, 27.9252, 27.5844, 27.9105, 27.9252, 27.5844, 27.9105, 27.5844, 27.5844, 27.9105, 27.5844 ]
-0.62,24.1277,[ 25.3665, 22.7863, 25.3665, 22.9896, 25.3665, 22.7863, 25.3684, 22.9896, 25.3665, 22.7863, 25.3684, 22.7863, 25.3665, 22.7863, 25.3684, 22.7863, 25.3684, 25.3684, 22.7863, 25.3684, 22.9896, 22.7863, 25.3684, 22.9896, 25.3665, 25.3684, 22.9896, 25.3665, 22.9896, 22.9896, 25.3665, 22.9896 ]
-0.6,31.7652,[ 36.1339, 27.4173, 36.1339, 27.2669, 36.1339, 27.4173, 36.2429, 27.2669, 36.1339, 27.4173, 36.2429, 27.4173, 36.1339, 27.4173, 36.2429, 27.4173, 36.2429, 36.2429, 27.4173, 36.2429, 27.2669, 27.4173, 36.2429, 27.2669, 36.1339, 36.2429, 27.2669, 36.1339, 27.2669, 27.2669, 36.1339, 27.2669 ]
-0.58,41.633,[ 44.9683, 38.2912, 44.9683, 37.8641, 44.9683, 38.2912, 45.4085, 37.8641, 44.9683, 38.2912, 45.4085, 38.2912, 44.9683, 38.2912, 45.4085, 38.2912, 45.4085, 45.4085, 38.2912, 45.4085, 37.8641, 38.2912, 45.4085, 37.8641, 44.9683, 45.4085, 37.8641, 44.9683, 37.8641, 37.8641, 44.9683, 37.8641 ]
-0.56,42.8799,[ 45.1787, 40.6227, 45.1787, 40.2715, 45.1787, 40.6227, 45.4465, 40.2715, 45.1787, 40.6227, 45.4465, 40.6227, 45.1787, 40.6227, 45.4465, 40.6227, 45.4465, 45.4465, 40.6227, 45.4465, 40.2715, 40.6227, 45.4465, 40.2715, 45.1787, 45.4465, 40.2715, 45.1787, 40.2715, 40.2715, 45.1787, 40.2715 ]
-0.54,45.2586,[ 47.071, 43.4322, 47.071, 43.1892, 47.071, 43.4322, 47.342, 43.1892, 47.071, 43.4322, 47.342, 43.4322, 47.071, 43.4322, 47.342, 43.4322, 47.342, 47.342, 43.4322, 47.342, 43.1892, 43.4322, 47.342, 43.1892, 47.071, 47.342, 43.1892, 47.071, 43.1892, 43.1892, 47.071, 43.1892 ]
-0.52,47.7273,[ 49.3064, 46.1462, 49.3064, 45.9161, 49.3064, 46.1462, 49.5406, 45.9161, 49.3064, 46.1462, 49.5406, 46.1462, 49.3064, 46.1462, 49.5406, 46.1462, 49.5406, 49.5406, 46.1462, 49.5406, 45.9161, 46.1462, 49.5406, 45.9161, 49.3064, 49.5406, 45.9161, 49.3064, 45.9161, 45.9161, 49.3064, 45.9161 ]
-0.5,49.7195,[ 51.1392, 48.3283, 51.1392, 48.1069, 51.1392, 48.3283, 51.3038, 48.1069, 51.1392, 48.3283, 51.3038, 48.3283, 51.1392, 48.3283, 51.3038, 48.3283, 51.3038, 51.3038, 48.3283, 51.3038, 48.1069, 48.3283, 51.3038, 48.1069, 51.1392, 51.3038, 48.1069, 51.1392, 48.1069, 48.1069, 51.1392, 48.1069 ]
-0.48,51.671,[ 52.92, 50.4755, 52.92, 50.2618, 52.92, 50.4755, 53.0269, 50.2618, 52.92, 50.4755, 53.0269, 50.4755, 52.92, 50.4755, 53.0269, 50.4755, 53.0269, 53.0269, 50.4755, 53.0269, 50.2618, 50.4755, 53.0269, 50.2618, 52.92, 53.0269, 50.2618, 52.92, 50.2618, 50.2618, 52.92, 50.2618 ]
-0.46,53.5222,[ 54.5947, 52.5234, 54.5947, 52.319, 54.5947, 52.5234, 54.6517, 52.319, 54.5947, 52.5234, 54.6517, 52.5234, 54.5947, 52.5234, 54.6517, 52.5234, 54.6517, 54.6517, 52.5234, 54.6517, 52.319, 52.5234, 54.6517, 52.319, 54.5947, 54.6517, 52.319, 54.5947, 52.319, 52.319, 54.5947, 52.319 ]
-0.44,55.311,[ 56.2036, 54.5072, 56.2036, 54.3137, 56.2036, 54.5072, 56.2197, 54.3137, 56.2036, 54.5072, 56.2197, 54.5072, 56.2036, 54.5072, 56.2197, 54.5072, 56.2197, 56.2197, 54.5072, 56.2197, 54.3137, 54.5072, 56.2197, 54.3137, 56.2036, 56.2197, 54.3137, 56.2036, 54.3137, 54.3137, 56.2036, 54.3137 ]
-0.42,57.0553,[ 57.774, 56.4357, 57.774, 56.2544, 57.774, 56.4357, 57.7572, 56.2544, 57.774, 56.4357, 57.7572, 56.4357, 57.774, 56.4357, 57.7572, 56.4357, 57.7572, 57.7572, 56.4357, 57.7572, 56.2544, 56.4357, 57.7572, 56.2544, 57.774, 57.7572, 56.2544, 57.774, 56.2544, 56.2544, 57.774, 56.2544 ]
-0.4,58.7675,[ 59.3245, 58.316, 59.3245, 58.1478, 59.3245, 58.316, 59.2817, 58.1478, 59.3245, 58.316, 59.2817, 58.316, 59.3245, 58.316, 59.2817, 58.316, 59.2817, 59.2817, 58.316, 59.2817, 58.1478, 58.316, 59.2817, 58.1478, 59.3245, 59.2817, 58.1478, 59.3245, 58.1478, 58.1478, 59.3245, 58.1478 ]
-0.38,60.4562,[ 60.867, 60.154, 60.867, 59.9994, 60.867, 60.154, 60.8043, 59.9994, 60.867, 60.154, 60.8043, 60.154, 60.867, 60.154, 60.8043, 60.154, 60.8043, 60.8043, 60.154, 60.8043, 59.9994, 60.154, 60.8043, 59.9994, 60.867, 60.8043, 59.9994, 60.867, 59.9994, 59.9994, 60.867, 59.9994 ]
-0.36,62.1272,[ 62.4088, 61.9544, 62.4088, 61.8138, 62.4088, 61.9544, 62.3316, 61.8138, 62.4088, 61.9544, 62.3316, 61.9544, 62.4088, 61.9544, 62.3316, 61.9544, 62.3316, 62.3316, 61.9544, 62.3316, 61.8138, 61.9544, 62.3316, 61.8138, 62.4088, 62.3316, 61.8138, 62.4088, 61.8138, 61.8138, 62.4088, 61.8138 ]
-0.34,63.7843,[ 63.954, 63.7214, 63.954, 63.5948, 63.954, 63.7214, 63.8668, 63.5948, 63.954, 63.7214, 63.8668, 63.7214, 63.954, 63.7214, 63.8668, 63.7214, 63.8668, 63.8668, 63.7214, 63.8668, 63.5948, 63.7214, 63.8668, 63.5948, 63.954, 63.8668, 63.5948, 63.954, 63.5948, 63.5948, 63.954, 63.5948 ]
-0.32,65.4298,[ 65.5042, 65.4584, 65.5042, 65.3456, 65.5042, 65.4584, 65.411, 65.3456, 65.5042, 65.4584, 65.411, 65.4584, 65.5042, 65.4584, 65.411, 65.4584, 65.411, 65.411, 65.4584, 65.411, 65.3456, 65.4584, 65.411, 65.3456, 65.5042, 65.411, 65.3456, 65.5042, 65.3456, 65.3456, 65.5042, 65.3456 ]
-0.3,67.0652,[ 67.0598, 67.1682, 67.0598, 67.069, 67.0598, 67.1682, 66.9637, 67.069, 67.0598, 67.1682, 66.9637, 67.1682, 67.0598, 67.1682, 66.9637, 67.1682, 66.9637, 66.9637, 67.1682, 66.9637, 67.069, 67.1682, 66.9637, 67.069, 67.0598, 66.9637, 67.069, 67.0598, 67.069, 67.069, 67.0598, 67.069 ]
-0.28,68.6912,[ 68.6201, 68.8534, 68.6201, 68.7675, 68.6201, 68.8534, 68.5238, 68.7675, 68.6201, 68.8534, 68.5238, 68.8534, 68.6201, 68.8534, 68.5238, 68.8534, 68.5238, 68.5238, 68.8534, 68.5238, 68.7675, 68.8534, 68.5238, 68.7675, 68.6201, 68.5238, 68.7675, 68.6201, 68.7675, 68.7675, 68.6201, 68.7675 ]
-0.26,70.3083,[ 70.1839, 70.5163, 70.1839, 70.4432, 70.1839, 70.5163, 70.0897, 70.4432, 70.1839, 70.5163, 70.0897, 70.5163, 70.1839, 70.5163, 70.0897, 70.5163, 70.0897, 70.0897, 70.5163, 70.0897, 70.4432, 70.5163, 70.0897, 70.4432, 70.1839, 70.0897, 70.4432, 70.1839, 70.4432, 70.4432, 70.1839, 70.4432 ]
-0.24,71.9165,[ 71.7498, 72.1588, 71.7498, 72.0982, 71.7498, 72.1588, 71.6594, 72.0982, 71.7498, 72.1588, 71.6594, 72.1588, 71.7498, 72.1588, 71.6594, 72.1588, 71.6594, 71.6594, 72.1588, 71.6594, 72.0982, 72.1588, 71.6594, 72.0982, 71.7498, 71.6594, 72.0982, 71.7498, 72.0982, 72.0982, 71.7498, 72.0982 ]
-0.22,73.516,[ 73.3162, 73.7829, 73.3162, 73.734, 73.3162, 73.7829, 73.231, 73.734, 73.3162, 73.7829, 73.231, 73.7829, 73.3162, 73.7829, 73.231, 73.7829, 73.231, 73.231, 73.7829, 73.231, 73.734, 73.7829, 73.231, 73.734, 73.3162, 73.231, 73.734, 73.3162, 73.734, 73.734, 73.3162, 73.734 ]
-0.2,75.1068,[ 74.8817, 75.3902, 74.8817, 75.3525, 74.8817, 75.3902, 74.8029, 75.3525, 74.8817, 75.3902, 74.8029, 75.3902, 74.8817, 75.3902, 74.8029, 75.3902, 74.8029, 74.8029, 75.3902, 74.8029, 75.3525, 75.3902, 74.8029, 75.3525, 74.8817, 74.8029, 75.3525, 74.8817, 75.3525, 75.3525, 74.8817, 75.3525 ]
-0.18,76.6889,[ 76.445, 76.9821, 76.445, 76.9551, 76.445, 76.9821, 76.3733, 76.9551, 76.445, 76.9821, 76.3733, 76.9821, 76.445, 76.9821, 76.3733, 76.9821, 76.3733, 76.3733, 76.9821, 76.3733, 76.9551, 76.9821, 76.3733, 76.9551, 76.445, 76.3733, 76.9551, 76.445, 76.9551, 76.9551, 76.445, 76.9551 ]
-0.16,78.2623,[ 78.0049, 78.5603, 78.0049, 78.5432, 78.0049, 78.5603, 77.941, 78.5432, 78.0049, 78.5603, 77.941, 78.5603, 78.0049, 78.5603, 77.941, 78.5603, 77.941, 77.941, 78.5603, 77.941, 78.5432, 78.5603, 77.941, 78.5432, 78.0049, 77.941, 78.5432, 78.0049, 78.5432, 78.5432, 78.0049, 78.5432 ]
-0.14,79.8274,[ 79.5604, 80.1261, 79.5604, 80.1182, 79.5604, 80.1261, 79.5048, 80.1182, 79.5604, 80.1261, 79.5048, 80.1261, 79.5604, 80.1261, 79.5048, 80.1261, 79.5048, 79.5048, 80.1261, 79.5048, 80.1182, 80.1261, 79.5048, 80.1182, 79.5604, 79.5048, 80.1182, 79.5604, 80.1182, 80.1182, 79.5604, 80.1182 ]
-0.12,81.3842,[ 81.1109, 81.6806, 81.1109, 81.6814, 81.1109, 81.6806, 81.0638, 81.6814, 81.1109, 81.6806, 81.0638, 81.6806, 81.1109, 81.6806, 81.0638, 81.6806, 81.0638, 81.0638, 81.6806, 81.0638, 81.6814, 81.6806, 81.0638, 81.6814, 81.1109, 81.0638, 81.6814, 81.1109, 81.6814, 81.6814, 81.1109, 81.6814 ]
-0.1,82.9331,[ 82.6558, 83.2253, 82.6558, 83.234, 82.6558, 83.2253, 82.6173, 83.234, 82.6558, 83.2253, 82.6173, 83.2253, 82.6558, 83.2253, 82.6173, 83.2253, 82.6173, 82.6173, 83.2253, 82.6173, 83.234, 83.2253, 82.6173, 83.234, 82.6558, 82.6173, 83.234, 82.6558, 83.234, 83.234, 82.6558, 83.234 ]
-0.08,84.4745,[ 84.1946, 84.7613, 84.1946, 84.7772, 84.1946, 84.7613, 84.1647, 84.7772, 84.1946, 84.7613, 84.1647, 84.7613, 84.1946, 84.7613, 84.1647, 84.7613, 84.1647, 84.1647, 84.7613, 84.1647, 84.7772, 84.7613, 84.1647, 84.7772, 84.1946, 84.1647, 84.7772, 84.1946, 84.7772, 84.7772, 84.1946, 84.7772 ]
-0.06,86.0087,[ 85.7272, 86.2897, 85.7272, 86.3121, 85.7272, 86.2897, 85.706, 86.3121, 85.7272, 86.2897, 85.706, 86.2897, 85.7272, 86.2897, 85.706, 86.2897, 85.706, 85.706, 86.2897, 85.706, 86.3121, 86.2897, 85.706, 86.3121, 85.7272, 85.706, 86.3121, 85.7272, 86.3121, 86.3121, 85.7272, 86.3121 ]
-0.04,87.5364,[ 87.2534, 87.8116, 87.2534, 87.8399, 87.2534, 87.8116, 87.2408, 87.8399, 87.2534, 87.8116, 87.2408, 87.8116, 87.2534, 87.8116, 87.2408, 87.8116, 87.2408, 87.2408, 87.8116, 87.2408, 87.8399, 87.8116, 87.2408, 87.8399, 87.2534, 87.2408, 87.8399, 87.2534, 87.8399, 87.8399, 87.2534, 87.8399 ]
-0.02,89.0581,[ 88.7734, 89.3281, 88.7734, 89.3616, 88.7734, 89.3281, 88.7692, 89.3616, 88.7734, 89.3281, 88.7692, 89.3281, 88.7734, 89.3281, 88.7692, 89.3281, 88.7692, 88.7692, 89.3281, 88.7692, 89.3616, 89.3281, 88.7692, 89.3616, 88.7734, 88.7692, 89.3616, 88.7734, 89.3616, 89.3616, 88.7734, 89.3616 ]
0,90.5743,[ 90.2873, 90.8402, 90.2873, 90.8783, 90.2873, 90.8402, 90.2914, 90.8783, 90.2873, 90.8402, 90.2914, 90.8402, 90.2873, 90.8402, 90.2914, 90.8402, 90.2914, 90.2914, 90.8402, 90.2914, 90.8783, 90.8402, 90.2914, 90.8783, 90.2873, 90.2914, 90.8783, 90.2873, 90.8783, 90.8783, 90.2873, 90.8783 ]
0.02,92.0857,[ 91.7953, 92.3489, 91.7953, 92.3909, 91.7953, 92.3489, 91.8076, 92.3909, 91.7953, 92.3489, 91.8076, 92.3489, 91.7953, 92.3489, 91.8076, 92.3489, 91.8076, 91.8076, 92.3489, 91.8076, 92.3909, 92.3489, 91.8076, 92.3909, 91.7953, 91.8076, 92.3909, 91.7953, 92.3909, 92.3909, 91.7953, 92.3909 ]
0.04,93.5929,[ 93.2977, 93.8553, 93.2977, 93.9004, 93.2977, 93.8553, 93.3182, 93.9004, 93.2977, 93.8553, 93.3182, 93.8553, 93.2977, 93.8553, 93.3182, 93.8553, 93.3182, 93.3182, 93.8553, 93.3182, 93.9004, 93.8553, 93.3182, 93.9004, 93.2977, 93.3182, 93.9004, 93.2977, 93.9004, 93.9004, 93.2977, 93.9004 ]
0.06,95.0966,[ 94.795, 95.3601, 94.795, 95.4078, 94.795, 95.3601, 94.8236, 95.4078, 94.795, 95.3601, 94.8236, 95.3601, 94.795, 95.3601, 94.8236, 95.3601, 94.8236, 94.8236, 95.3601, 94.8236, 95.4078, 95.3601, 94.8236, 95.4078, 94.795, 94.8236, 95.4078, 94.795, 95.4078, 95.4078, 94.795, 95.4078 ]
0.08,96.5976,[ 96.2877, 96.8643, 96.2877, 96.914, 96.2877, 96.8643, 96.3242, 96.914, 96.2877, 96.8643, 96.3242, 96.8643, 96.2877, 96.8643, 96.3242, 96.8643, 96.3242, 96.3242, 96.8643, 96.3242, 96.914, 96.8643, 96.3242, 96.914, 96.2877, 96.3242, 96.914, 96.2877, 96.914, 96.914, 96.2877, 96.914 ]
0.1,98.0963,[ 97.7761, 98.3688, 97.7761, 98.4198, 97.7761, 98.3688, 97.8206, 98.4198, 97.7761, 98.3688, 97.8206, 98.3688, 97.7761, 98.3688, 97.8206, 98.3688, 97.8206, 97.8206, 98.3688, 97.8206, 98.4198, 98.3688, 97.8206, 98.4198, 97.7761, 97.8206, 98.4198, 97.7761, 98.4198, 98.4198, 97.7761, 98.4198 ]
0.12,99.5937,[ 99.2608, 99.8745, 99.2608, 99.9262, 99.2608, 99.8745, 99.3133, 99.9262, 99.2608, 99.8745, 99.3133, 99.8745, 99.2608, 99.8745, 99.3133, 99.8745, 99.3133, 99.3133, 99.8745, 99.3133, 99.9262, 99.8745, 99.3133, 99.9262, 99.2608, 99.3133, 99.9262, 99.2608, 99.9262, 99.9262, 99.2608, 99.9262 ]
0.14,101.09,[ 100.742, 101.382, 100.742, 101.434, 100.742, 101.382, 100.803, 101.434, 100.742, 101.382, 100.803, 101.382, 100.742, 101.382, 100.803, 101.382, 100.803, 100.803, 101.382, 100.803, 101.434, 101.382, 100.803, 101.434, 100.742, 100.803, 101.434, 100.742, 101.434, 101.434, 100.742, 101.434 ]
0.16,102.587,[ 102.221, 102.892, 102.221, 102.943, 102.221, 102.892, 102.29, 102.943, 102.221, 102.892, 102.29, 102.892, 102.221, 102.892, 102.29, 102.892, 102.29, 102.29, 102.892, 102.29, 102.943, 102.892, 102.29, 102.943, 102.221, 102.29, 102.943, 102.221, 102.943, 102.943, 102.221, 102.943 ]
0.18,104.084,[ 103.698, 104.405, 103.698, 104.456, 103.698, 104.405, 103.775, 104.456, 103.698, 104.405, 103.775, 104.405, 103.698, 104.405, 103.775, 104.405, 103.775, 103.775, 104.405, 103.775, 104.456, 104.405, 103.775, 104.456, 103.698, 103.775, 104.456, 103.698, 104.456, 104.456, 103.698, 104.456 ]
0.2,105.582,[ 105.173, 105.923, 105.173, 105.972, 105.173, 105.923, 105.259, 105.972, 105.173, 105.923, 105.259, 105.923, 105.173, 105.923, 105.259, 105.923, 105.259, 105.259, 105.923, 105.259, 105.972, 105.923, 105.259, 105.972, 105.173, 105.259, 105.972, 105.173, 105.972, 105.972, 105.173, 105.972 ]
0.22,107.082,[ 106.647, 107.445, 106.647, 107.492, 106.647, 107.445, 106.742, 107.492, 106.647, 107.445, 106.742, 107.445, 106.647, 107.445, 106.742, 107.445, 106.742, 106.742, 107.445, 106.742, 107.492, 107.445, 106.742, 107.492, 106.647, 106.742, 107.492, 106.647, 107.492, 107.492, 106.647, 107.492 ]
0.24,108.584,[ 108.121, 108.972, 108.121, 109.016, 108.121, 108.972, 108.226, 109.016, 108.121, 108.972, 108.226, 108.972, 108.121, 108.972, 108.226, 108.972, 108.226, 108.226, 108.972, 108.226, 109.016, 108.972, 108.226, 109.016, 108.121, 108.226, 109.016, 108.121, 109.016, 109.016, 108.121, 109.016 ]
0.26,110.089,[ 109.594, 110.505, 109.594, 110.546, 109.594, 110.505, 109.709, 110.546, 109.594, 110.505, 109.709, 110.505, 109.594, 110.505, 109.709, 110.505, 109.709, 109.709, 110.505, 109.709, 110.546, 110.505, 109.709, 110.546, 109.594, 109.709, 110.546, 109.594, 110.546, 110.546, 109.594, 110.546 ]
0.28,111.597,[ 111.068, 112.044, 111.068, 112.082, 111.068, 112.044, 111.194, 112.082, 111.068, 112.044, 111.194, 112.044, 111.068, 112.044, 111.194, 112.044, 111.194, 111.194, 112.044, 111.194, 112.082, 112.044, 111.194, 112.082, 111.068, 111.194, 112.082, 111.068, 112.082, 112.082, 111.068, 112.082 ]
0.3,113.109,[ 112.542, 113.59, 112.542, 113.624, 112.542, 113.59, 112.679, 113.624, 112.542, 113.59, 112.679, 113.59, 112.542, 113.59, 112.679, 113.59, 112.679, 112.679, 113.59, 112.679, 113.624, 113.59, 112.679, 113.624, 112.542, 112.679, 113.624, 112.542, 113.624, 113.624, 112.542, 113.624 ]
0.32,114.625,[ 114.018, 115.143, 114.018, 115.173, 114.018, 115.143, 114.167, 115.173, 114.018, 115.143, 114.167, 115.143, 114.018, 115.143, 114.167, 115.143, 114.167, 114.167, 115.143, 114.167, 115.173, 115.143, 114.167, 115.173, 114.018, 114.167, 115.173, 114.018, 115.173, 115.173, 114.018, 115.173 ]
0.34,116.146,[ 115.495, 116.703, 115.495, 116.729, 115.495, 116.703, 115.658, 116.729, 115.495, 116.703, 115.658, 116.703, 115.495, 116.703, 115.658, 116.703, 115.658, 115.658, 116.703, 115.658, 116.729, 116.703, 115.658, 116.729, 115.495, 115.658, 116.729, 115.495, 116.729, 116.729, 115.495, 116.729 ]
0.36,117.672,[ 116.974, 118.27, 116.974, 118.292, 116.974, 118.27, 117.15, 118.292, 116.974, 118.27, 117.15, 118.27, 116.974, 118.27, 117.15, 118.27, 117.15, 117.15, 118.27, 117.15, 118.292, 118.27, 117.15, 118.292, 116.974, 117.15, 118.292, 116.974, 118.292, 118.292, 116.974, 118.292 ]
0.38,119.202,[ 118.454, 119.845, 118.454, 119.862, 118.454, 119.845, 118.646, 119.862, 118.454, 119.845, 118.646, 119.845, 118.454, 119.845, 118.646, 119.845, 118.646, 118.646, 119.845, 118.646, 119.862, 119.845, 118.646, 119.862, 118.454, 118.646, 119.862, 118.454, 119.862, 119.862, 118.454, 119.862 ]
0.4,120.738,[ 119.937, 121.428, 119.937, 121.441, 119.937, 121.428, 120.145, 121.441, 119.937, 121.428, 120.145, 121.428, 119.937, 121.428, 120.145, 121.428, 120.145, 120.145, 121.428, 120.145, 121.441, 121.428, 120.145, 121.441, 119.937, 120.145, 121.441, 119.937, 121.441, 121.441, 119.937, 121.441 ]
0.42,122.278,[ 121.422, 123.017, 121.422, 123.027, 121.422, 123.017, 121.647, 123.027, 121.422, 123.017, 121.647, 123.017, 121.422, 123.017, 121.647, 123.017, 121.647, 121.647, 123.017, 121.647, 123.027, 123.017, 121.647, 123.027, 121.422, 121.647, 123.027, 121.422, 123.027, 123.027, 121.422, 123.027 ]
0.44,123.824,[ 122.908, 124.614, 122.908, 124.62, 122.908, 124.614, 123.153, 124.62, 122.908, 124.614, 123.153, 124.614, 122.908, 124.614, 123.153, 124.614, 123.153, 123.153, 124.614, 123.153, 124.62, 124.614, 123.153, 124.62, 122.908, 123.153, 124.62, 122.908, 124.62, 124.62, 122.908, 124.62 ]
0.46,125.373,[ 124.396, 126.216, 124.396, 126.219, 124.396, 126.216, 124.66, 126.219, 124.396, 126.216, 124.66, 126.216, 124.396, 126.216, 124.66, 126.216, 124.66, 124.66, 126.216, 124.66, 126.219, 126.216, 124.66, 126.219, 124.396, 124.66, 126.219, 124.396, 126.219, 126.219, 124.396, 126.219 ]
0.48,126.925,[ 125.885, 127.823, 125.885, 127.824, 125.885, 127.823, 126.17, 127.824, 125.885, 127.823, 126.17, 127.823, 125.885, 127.823, 126.17, 127.823, 126.17, 126.17, 127.823, 126.17, 127.824, 127.823, 126.17, 127.824, 125.885, 126.17, 127.824, 125.885, 127.824, 127.824, 125.885, 127.824 ]
0.5,128.479,[ 127.373, 129.432, 127.373, 129.432, 127.373, 129.432, 127.68, 129.432, 127.373, 129.432, 127.68, 129.432, 127.373, 129.432, 127.68, 129.432, 127.68, 127.68, 129.432, 127.68, 129.432, 129.432, 127.68, 129.432, 127.373, 127.68, 129.432, 127.373, 129.432, 129.432, 127.373, 129.432 ]
0.52,130.033,[ 128.859, 131.041, 128.859, 131.041, 128.859, 131.041, 129.19, 131.041, 128.859, 131.041, 129.19, 131.041, 128.859, 131.041, 129.19, 131.041, 129.19, 129.19, 131.041, 129.19, 131.041, 131.041, 129.19, 131.041, 128.859, 129.19, 131.041, 128.859, 131.041, 131.041, 128.859, 131.041 ]
0.54,131.583,[ 130.341, 132.645, 130.341, 132.647, 130.341, 132.645, 130.696, 132.647, 130.341, 132.645, 130.696, 132.645, 130.341, 132.645, 130.696, 132.645, 130.696, 130.696, 132.645, 130.696, 132.647, 132.645, 130.696, 132.647, 130.341, 130.696, 132.647, 130.341, 132.647, 132.647, 130.341, 132.647 ]
0.56,133.126,[ 131.817, 134.241, 131.817, 134.247, 131.817, 134.241, 132.197, 134.247, 131.817, 134.241, 132.197, 134.241, 131.817, 134.241, 132.197, 134.241, 132.197, 132.197, 134.241, 132.197, 134.247, 134.241, 132.197, 134.247, 131.817, 132.197, 134.247, 131.817, 134.247, 134.247, 131.817, 134.247 ]
0.58,134.657,[ 133.282, 135.823, 133.282, 135.835, 133.282, 135.823, 133.689, 135.835, 133.282, 135.823, 133.689, 135.823, 133.282, 135.823, 133.689, 135.823, 133.689, 133.689, 135.823, 133.689, 135.835, 135.823, 133.689, 135.835, 133.282, 133.689, 135.835, 133.282, 135.835, 135.835, 133.282, 135.835 ]
0.6,136.172,[ 134.734, 137.384, 134.734, 137.403, 134.734, 137.384, 135.168, 137.403, 134.734, 137.384, 135.168, 137.384, 134.734, 137.384, 135.168, 137.384, 135.168, 135.168, 137.384, 135.168, 137.403, 137.384, 135.168, 137.403, 134.734, 135.168, 137.403, 134.734, 137.403, 137.403, 134.734, 137.403 ]
0.62,137.664,[ 136.168, 138.916, 136.168, 138.945, 136.168, 138.916, 136.628, 138.945, 136.168, 138.916, 136.628, 138.916, 136.168, 138.916, 136.628, 138.916, 136.628, 136.628, 138.916, 136.628, 138.945, 138.916, 136.628, 138.945, 136.168, 136.628, 138.945, 136.168, 138.945, 138.945, 136.168, 138.945 ]
0.64,139.126,[ 137.577, 140.411, 137.577, 140.453, 137.577, 140.411, 138.065, 140.453, 137.577, 140.411, 138.065, 140.411, 137.577, 140.411, 138.065, 140.411, 138.065, 138.065, 140.411, 138.065, 140.453, 140.411, 138.065, 140.453, 137.577, 138.065, 140.453, 137.577, 140.453, 140.453, 137.577, 140.453 ]
0.66,140.552,[ 138.958, 141.86, 138.958, 141.916, 138.958, 141.86, 139.473, 141.916, 138.958, 141.86, 139.473, 141.86, 138.958, 141.86, 139.473, 141.86, 139.473, 139.473, 141.86, 139.473, 141.916, 141.86, 139.473, 141.916, 138.958, 139.473, 141.916, 138.958, 141.916, 141.916, 138.958, 141.916 ]
0.68,141.932,[ 140.303, 143.254, 140.303, 143.327, 140.303, 143.254, 140.845, 143.327, 140.303, 143.254, 140.845, 143.254, 140.303, 143.254, 140.845, 143.254, 140.845, 140.845, 143.254, 140.845, 143.327, 143.254, 140.845, 143.327, 140.303, 140.845, 143.327, 140.303, 143.327, 143.327, 140.303, 143.327 ]
0.7,143.261,[ 141.607, 144.585, 141.607, 144.676, 141.607, 144.585, 142.175, 144.676, 141.607, 144.585, 142.175, 144.585, 141.607, 144.585, 142.175, 144.585, 142.175, 142.175, 144.585, 142.175, 144.676, 144.585, 142.175, 144.676, 141.607, 142.175, 144.676, 141.607, 144.676, 144.676, 141.607, 144.676 ]
0.72,144.53,[ 142.864, 145.844, 142.864, 145.955, 142.864, 145.844, 143.456, 145.955, 142.864, 145.844, 143.456, 145.844, 142.864, 145.844, 143.456, 145.844, 143.456, 143.456, 145.844, 143.456, 145.955, 145.844, 143.456, 145.955, 142.864, 143.456, 145.955, 142.864, 145.955, 145.955, 142.864, 145.955 ]
